Audio Mean,Zero Crossings,Spectral Centroid,Rolloff,MFCC 1,MFCC 2,MFCC 3,MFCC 4,MFCC 5,MFCC 6,MFCC 7,MFCC 8,MFCC 9,MFCC 10,MFCC 11,MFCC 12,MFCC 13,MFCC 14,MFCC 15,MFCC 16,MFCC 17,MFCC 18,MFCC 19,MFCC 20,Genre
-2.6404884e-06,139295,3483.14090003672,7340.270305843338,-481.10715,60.515697,8.467632,9.036302,-1.8356489,6.770463,-5.334596,1.2172982,-3.5015764,4.0732484,-4.6636496,1.684879,-6.7181087,0.55669105,-4.3229194,-0.40146637,-4.994938,1.5486981,-4.480468,2.6330361,International
6.720885e-07,136476,3384.172219255339,7112.929052091402,-504.7835,60.133835,5.996316,12.330021,-0.6361035,6.0030837,-2.6959848,3.4372776,-5.242104,3.9574258,-6.653698,0.36943278,-4.7394557,-0.04717381,-5.05872,1.0842685,-7.7352977,-0.0006710085,-4.854614,2.806803,International
1.4387361e-06,154300,3466.5663285775695,6890.458334341138,-483.27826,52.447502,-1.0208168,23.27847,-3.759154,9.918672,-2.5307403,-0.039675236,-5.037724,2.0044112,-5.0970945,2.940421,-6.0310597,-2.5696132,-4.708571,0.8373557,-3.8514419,1.1188257,-6.8810067,0.9884214,International
-2.4145634e-06,161341,3559.2589674965175,7103.700458146027,-443.87732,52.76991,-0.0032222362,20.495422,-4.150242,7.4618025,-3.3796856,-0.6085339,-4.5221076,2.8116832,-5.087465,2.5074027,-6.428624,-2.5166254,-4.8502727,2.3880987,-5.35926,1.672091,-8.121872,1.5156109,International
-2.092569e-05,57218,1691.5295281850106,3183.753301855393,-377.1988,114.26676,-21.100416,31.93848,-4.9041605,-0.544775,-3.4459493,1.0254004,-4.1680512,-1.5533171,-12.04089,-3.4343085,-8.162378,-1.8897305,1.0275865,4.173209,-0.68001777,0.13540538,-3.5763955,-1.6124558,International
-1.133689e-05,65582,1869.0506849774845,3635.3584460931447,-176.99976,125.72853,-22.64719,4.76528,-9.712458,-4.935246,-8.309981,-5.7219605,-5.454051,-0.24481277,-4.0532956,-1.4851054,-3.4324603,2.8736694,-4.860068,-0.699011,-4.470671,2.4078414,-2.6970375,0.99684715,Experimental
-1.6459035e-05,31978,1251.2770013946172,2367.6364695113107,-118.23881,154.37793,1.4399942,18.19123,3.0061984,3.027834,-6.7797337,3.248713,-8.223883,-2.0250108,-8.368371,-2.8077996,-5.8519974,0.94565606,-6.346049,-0.23042247,-4.4315834,0.7633507,-6.222846,1.3608164,Experimental
-1.2070673e-05,55441,1924.1260083543086,4226.286638087297,-352.72855,117.31151,-4.6196904,9.38032,-0.36601576,13.461995,0.20222694,6.6462593,1.803399,6.353712,0.024441296,5.797197,-1.8554342,5.044094,-3.754079,-0.41082156,-4.6398325,0.28051028,-5.122591,-0.6585395,Experimental
-2.1391408e-05,22757,1090.0578793560567,1947.8639111441416,-239.39478,152.0339,10.787826,15.345284,6.2280955,14.957605,1.6005018,5.148791,3.8051078,10.990436,2.8876832,3.0702739,-0.035296306,6.005776,3.442128,3.9678006,0.1290959,3.9357724,2.431575,5.4990263,Experimental
-7.5563325e-06,91585,2534.214875034642,5313.063509089368,-164.39049,96.390526,-16.369751,-1.1177764,-13.291616,-4.3100414,-10.408791,-2.0568202,-7.907958,-1.3755146,-8.107646,1.9356488,-7.0476193,-0.5093524,1.9506495,-1.4268651,-1.613914,4.765372,-3.0886686,1.9398031,Experimental
-1.17546115e-05,89488,2603.5252767827105,5741.7461775848315,-321.50995,89.476944,-1.971918,16.692104,2.575006,-0.3449841,0.99140733,12.825161,-4.159706,-0.7823143,-3.5825946,0.25662133,-6.1768875,4.774781,-1.201138,2.005165,-0.8916666,3.823053,-0.709787,0.7402559,Experimental
0.024341924,80878,2218.629393070951,4788.962708464348,-5.066724,105.47652,-6.0545206,34.462814,-29.284685,17.962543,-14.549249,-2.5762634,0.70453393,-2.6799166,-3.8905714,2.8655071,-7.5665274,6.6775184,-2.0603497,1.0852525,0.26331803,-0.13854985,-9.273527,-1.9722893,Experimental
-6.340687e-05,54990,1607.0642028646566,3231.9152879308676,-110.85535,138.13496,-31.927773,35.719265,-19.090134,9.954254,-17.175938,3.590241,-10.490433,2.0603924,-8.290941,-3.3566003,-6.1648574,-3.1405933,-6.8851595,-2.978922,-6.740816,-1.2703621,-9.533055,-6.508744,Experimental
0.0045958674,61961,1982.1128451141492,4359.030858164698,-30.228668,114.53384,-2.22442,32.737213,-19.643768,6.1537447,-25.454271,11.57314,-7.58619,2.773222,-10.803802,-1.3264486,-9.300155,-0.1187447,-6.2040486,1.7776494,-1.4823538,4.0537753,-2.519989,0.98187405,Experimental
2.7883138e-07,106116,3012.0443128702204,6572.122071825378,-491.23523,73.59415,-2.9316218,9.386353,-1.4710141,0.744354,-8.339897,0.2361463,-6.790782,3.2981334,-5.6215014,2.9804938,-3.6362867,1.7826949,-6.0616865,1.3283589,-4.705091,0.96486,-5.2514806,1.501174,International
2.6860876e-06,109600,2992.365286129712,6438.769398975667,-522.9024,72.984535,-8.458679,6.2032843,-4.146499,-4.426449,-8.468825,-2.895938,-3.2498338,2.563123,-7.2548895,0.16147275,-6.106334,-0.49728924,-6.8516383,0.3139273,-6.4409413,-0.10900553,-2.0829117,4.987714,International
2.4392434e-06,144366,3412.0987540711412,7125.555415194132,-467.99124,60.263096,3.6291006,13.516887,1.9268745,6.188644,-7.372192,2.3000886,-4.6281233,1.229856,-7.0262513,-0.8269043,-7.714722,-0.5398598,-4.9308715,1.8301059,-6.51704,-1.1652279,-3.74849,3.546347,International
-1.3263292e-06,119384,3274.0779110523463,7151.750531776482,-502.911,66.24474,2.445635,6.5103655,-2.220469,0.22344129,-4.197789,-1.8525571,-7.688203,0.4486629,-7.7526445,-0.29029903,-7.085202,1.9296662,-2.9661107,4.680781,-2.3141022,2.3041801,-5.5513973,1.5123999,International
4.505005e-07,136251,3296.3684465844476,6865.956055443939,-473.65347,63.502552,-1.734427,11.097619,-3.016788,4.7186546,-4.9556704,2.1374624,-4.833424,0.66674954,-4.8339076,2.0521457,-3.9590468,3.6264765,-4.063217,2.1430469,-5.982373,-0.92412907,-5.761738,2.3174918,International
2.073854e-06,137928,3339.8609040740353,6986.832751578222,-523.1037,60.381832,-7.200363,8.925723,-1.2292662,-0.73361367,-3.6699135,0.97759724,-4.66447,2.691572,-10.0220375,-1.776329,-6.2963414,1.3064568,-5.39143,3.3308036,-4.7298694,2.4006982,-2.3404684,2.7342763,International
6.147707e-06,29128,1147.2814438621022,1956.2157296802495,-238.67177,165.80405,23.99975,10.449651,8.29098,0.6200191,-0.46017313,-2.0695858,-8.01944,-0.7113876,-8.206389,-3.1518354,1.8237298,-4.2547984,-7.33989,-2.7643352,-11.204224,-3.5763466,-8.366444,-9.70598,Pop
0.0012084695,37403,1537.356879352472,3261.9967223506487,-100.02316,129.38683,-8.973281,23.357801,-4.389328,24.769459,1.7865995,14.278713,-3.3030853,5.7106667,-6.5720606,-9.234501,-10.308671,-2.5022962,-3.237945,0.91930574,-4.251698,-1.476001,-5.00903,0.6270257,Experimental
-3.9906827e-06,40166,2001.6754887294992,4122.782764390492,-123.929054,116.707504,14.663962,14.4875555,17.68162,20.400013,8.754461,9.159916,-0.38045818,3.3218958,-4.8139286,0.82272327,-0.44007814,4.912664,-1.9112886,0.38224262,-3.4073699,-3.1159754,-3.5241742,0.8736093,Electronic
0.0014499548,57905,1807.8708409377657,3714.893880963602,-84.69505,115.80704,-23.299868,57.405193,1.9804989,7.83348,1.9204222,3.94747,-5.8484883,0.37528774,-5.875713,4.49678,-2.7563834,0.042726025,-4.1440473,3.7566004,-8.020652,3.4577053,2.5056229,-7.155154,Pop
-3.11166e-05,69130,1961.386764273163,3961.692388107572,-82.01612,115.7401,-24.501715,30.782972,-0.9963532,7.9915795,-7.133476,3.7956715,-0.89031124,8.517498,2.8981097,-1.5710111,-3.8111525,-4.6375327,-9.133221,-0.4955181,-1.7723832,2.9688675,-10.359595,-0.21889462,Pop
6.0103315e-07,145103,3433.147863475146,7321.189063104683,-425.717,63.94021,4.6623707,6.7048006,-2.302232,4.449795,-7.161306,4.7544756,-6.677108,3.096411,-7.384241,0.9760781,-7.413785,0.23775192,-6.6451097,0.5088347,-4.47354,1.1024615,-4.9780846,1.2435741,International
1.6886796e-06,145591,3393.6599915357283,7192.540189593823,-452.5638,65.1771,1.3222252,4.8033867,-4.7156816,2.5912275,-7.8027205,1.1025054,-8.211517,1.554494,-7.254602,1.7222508,-7.07849,0.78474164,-7.4976754,-0.17737773,-6.6841197,-0.7913979,-6.2207155,1.2267714,International
6.2558064e-07,139371,3469.684237816333,7362.687521180286,-533.691,51.734352,-14.386004,-7.637752,-7.3744116,-6.3358607,-10.656402,-3.760791,-5.156836,6.0926228,-7.510451,-4.166607,-10.643348,0.9278063,-1.2823669,4.655551,-2.6118996,0.05539626,-4.023577,3.8266203,International
-1.4995935e-07,127295,3347.4298397394164,7168.788616201104,-530.7635,55.011982,-13.931356,-7.2667537,-8.33967,-5.6604753,-11.803147,-5.240912,-8.87529,-1.0129637,-13.156866,-8.699505,-9.130913,2.8606527,-0.0608399,10.288435,0.581955,1.7938708,-3.835281,6.8671956,International
-1.5340553e-06,141772,3489.0671290511477,7435.393355744094,-543.2968,50.955128,-11.909826,-6.091881,-6.1678658,-6.5865927,-11.21361,-3.6397808,-7.517897,1.0684761,-11.679086,-4.012323,-5.814459,3.0925415,-1.6068498,7.9542165,-1.9718922,-0.21764494,-5.2213483,5.1249456,International
-4.972327e-07,158187,3654.093351666229,7624.571969100987,-529.59393,40.82632,-19.6288,-12.9478,-8.880983,-7.9452987,-12.857626,-7.2220087,-5.745541,8.84943,-1.0306326,2.2491257,-5.887413,-0.7591904,-6.241319,6.8368316,-2.6176474,-2.3816938,-6.4604683,6.315541,International
5.987728e-07,142636,3492.234215253315,7390.4636442107685,-524.7035,50.65028,-12.4663515,-6.712446,-8.566074,-7.320899,-10.464543,-3.140037,-7.3045154,3.5934386,-6.5497727,-3.1082823,-8.472644,2.9989183,-2.6176133,5.407336,-3.5462532,1.61477,-5.8652816,2.5624049,International
-9.9133475e-05,68545,1933.1179950468174,3750.3467515491866,-92.32665,117.24139,-47.6806,51.151802,5.431265,19.776579,3.0611,11.544748,6.313331,-4.7784586,0.7764327,1.721371,-0.9988383,2.539345,-8.935707,1.7239386,-0.7349331,0.2415969,0.77972925,2.9667153,Experimental
-0.12672234,27675,1242.8730301271617,2535.976331964735,-114.29436,116.82352,-4.333971,21.439516,0.8054321,11.86196,-7.142891,3.5917852,-5.8968563,1.7060344,-6.0987244,1.0596646,-7.2603807,1.5362023,-3.6729672,3.4270484,-0.36290994,0.9264596,-11.352329,-4.7525015,Electronic
-0.00019567204,31307,1441.800219557211,3034.1634240656467,-149.87209,126.198975,4.0336256,37.837757,31.274685,11.310073,7.2279387,20.002659,2.8367884,-2.2107408,-7.477598,-2.6327827,0.16293077,4.239141,-6.841396,-4.932598,-2.207173,-0.063564755,-7.633531,1.6743444,International
2.5521771e-05,29939,1405.7405942667608,3035.8980895381487,-169.05382,111.28791,20.287432,39.726616,20.418118,17.743847,0.7715631,15.684879,10.062356,6.9798727,-2.507637,11.115426,12.8048525,4.142883,-12.429134,1.6888506,-0.3859132,8.694996,-7.451227,-5.8472996,International
-0.00012303781,53063,2314.825040703097,5386.803471146398,-112.964355,86.326324,14.981446,27.086283,21.171492,16.044527,8.57516,7.860766,2.562663,8.455871,0.43697688,8.036906,-2.1081367,6.3777404,-0.9873045,2.9052424,0.4757554,5.313362,0.0940503,1.81225,International
-4.0526713e-05,34090,1991.353088144679,4237.262345837771,-242.51852,77.09742,54.943092,43.76131,17.236094,29.450378,19.160683,19.923904,4.483411,6.1160026,1.7875054,6.6770005,5.2067065,4.4235487,-0.29008153,3.3161213,0.029746955,1.9974686,-2.6848114,2.2653317,International
0.00016035794,129741,3522.9536180260015,6582.888673387878,-99.278694,43.83769,22.4033,41.764923,-6.4194436,33.677822,-8.542427,10.575117,5.635531,4.8197303,8.511561,0.97006524,9.953258,-4.525503,1.4884145,4.013419,2.4404974,2.5884,-3.1972606,3.7302554,International
-1.2906311e-05,56712,1968.7426473045148,4099.918544264791,-107.39507,130.2329,-24.231293,20.123001,-0.5573443,5.1589546,-4.1947317,4.1930733,0.59426856,7.672055,4.954569,-1.5703639,-4.326594,4.6786327,-4.6926103,3.9958498,0.066295035,5.1677995,-3.4475572,-0.29973063,International
-0.0004432705,94811,2770.3635871977945,5290.988223004212,-71.88837,64.57051,-14.930232,32.55158,-3.698032,-1.9232521,-15.19386,2.230204,-16.623446,-7.3803563,2.9247086,-5.059217,-8.348312,-0.04144098,-4.8027425,-5.396408,-5.3826838,-1.5449408,-10.246677,-6.8829207,International
-0.00011656991,99189,3038.0770176916835,6107.665391562984,-70.23521,58.49398,-1.493743,19.61706,-17.59858,3.572428,-8.929583,-7.7879496,-22.58605,4.17559,-1.4457291,-0.32986253,-4.8910317,-5.8874454,0.23502384,-3.1122851,-14.163102,-1.5432931,-11.974117,-5.328837,International
-0.00017058874,85575,2523.528665880253,4691.38609090579,-207.6609,85.91282,16.152546,14.777103,-5.972828,9.652154,-10.090118,-5.749154,-7.1205173,-0.82993317,-1.0240016,-3.0105686,-1.7200372,-3.8727999,-2.7544918,0.105906494,-6.033453,-1.2471384,-4.5564547,-3.7549312,International
-5.9474485e-05,60838,1918.9205233550194,3746.927342842976,-121.39866,107.842514,-24.99277,25.174328,-8.749427,12.364125,4.7366343,12.454159,2.4043913,9.376212,1.52867,1.3146625,-1.6294342,3.7396846,1.610692,3.4809234,-4.211255,-1.1864753,-2.6794596,-0.25849447,International
2.7739436e-05,38213,1439.8727464680287,2838.144451946781,-168.85214,136.99294,-14.984546,20.965948,-3.8448477,14.501302,-1.5526168,7.1341033,-2.690568,-0.595291,-0.54421586,-4.623175,-0.6798109,-0.93972963,-2.565493,2.3112855,-1.1907605,0.7785866,-2.4357896,-0.3945429,International
-8.264896e-06,55430,1794.8389397095002,3614.7759730828816,-104.078,123.00186,-10.402934,16.240442,-6.4427843,18.320633,3.9714403,18.462572,9.251126,6.1920347,1.8225626,8.764724,8.581375,6.932251,2.5660627,5.152461,-5.382717,3.3695307,2.6385968,4.303121,International
4.1926458e-05,35044,1625.950404424528,3531.511927204176,-157.12627,119.69756,12.144137,20.335535,7.8882113,15.590095,2.5612707,7.696602,5.3790965,10.816776,2.4787638,13.263312,4.6387796,3.2641258,2.4467552,5.94185,0.3545918,1.5836526,-5.3657737,6.157559,International
1.6753257e-06,49398,1669.183284056458,3405.4044079854393,-83.65765,135.16476,-10.118046,7.563977,-9.489509,13.216751,-2.5766318,9.874604,0.8881835,5.585958,-9.39155,2.987244,1.7563694,6.31294,1.1126167,1.2815788,-1.2461878,2.5253778,-4.089053,0.6310623,International
-0.00010954034,46778,1716.5280526782258,3555.8056867556643,-153.10251,108.43049,-5.0001407,39.49549,16.576551,10.84678,-2.660829,5.6330166,2.1173673,3.0496836,-7.6303964,1.1010711,-2.9201858,1.9051474,1.6456987,4.7785444,1.7832822,4.086147,-1.4901668,-2.5809884,Hip-Hop
-4.711327e-06,81155,3197.4095298419998,6815.567359362897,-155.37042,43.958393,29.493494,29.40195,6.2765636,20.069347,8.663197,22.600323,4.707503,8.389466,-1.6892451,2.1500452,0.44551533,9.885904,0.28167227,5.5997787,-3.4901066,-2.619556,0.9725912,11.7063465,Hip-Hop
0.00467002,106693,3135.2741524966536,5849.083479830316,-101.60442,48.231422,3.2012506,45.7375,-3.4462767,30.300838,0.3625439,8.296106,-3.1418066,3.3051589,-9.29067,3.7401016,0.24175416,4.1177535,0.9796118,7.6927786,0.48126513,0.1888987,-4.1109614,3.6342459,Hip-Hop
-0.00034767442,25221,1423.3588128242366,3091.657576793668,-219.8888,111.30422,47.26101,32.770977,24.067984,24.482405,14.725709,18.150146,2.763724,0.81024843,-7.5069957,0.87250566,2.3760114,1.0090657,-3.3588314,-1.1505451,-6.711495,-0.32998398,-3.8377333,1.7778162,Hip-Hop
-2.7401044e-05,51044,1865.9767464834665,3902.1977754314094,-142.93097,110.11238,19.362995,34.613533,9.705022,8.672039,-5.973309,0.12712684,-4.4342704,-0.22631118,-3.7268631,2.0928142,-3.7390773,-0.45414424,-2.2616599,1.2209412,-2.06288,0.2294852,-7.457096,-2.2634072,Hip-Hop
-0.0014659178,59048,2735.1193944025244,6292.678615699981,-119.61557,67.32164,25.427402,29.670853,14.565765,4.4329553,10.846976,3.1956174,2.2492106,13.155173,10.216168,12.834679,5.303992,14.186294,4.2046623,8.76997,-0.21287493,6.471802,3.1666026,5.161515,Hip-Hop
4.5850567e-05,39127,2182.9110974161204,4606.570956985864,-178.43175,51.93591,20.605408,63.434086,28.219555,31.868853,17.836256,11.52676,7.709209,9.797357,1.5289714,3.2548552,-1.2167366,3.1868007,-0.8407829,-1.6731064,-4.712052,1.006231,-5.232499,-1.9964334,Hip-Hop
0.00054801774,63420,2580.2439037971303,5608.516769232164,-43.461555,79.66285,25.364357,33.20502,5.8506975,8.691494,5.5483413,12.971513,-7.965492,7.396848,0.7247178,5.5581064,-4.0271435,3.9527447,2.289308,0.90898174,-1.2309338,4.0551114,-2.9122262,3.3527682,Hip-Hop
-2.1088481e-05,49421,2162.7012389681713,5023.124183046089,-116.63783,78.34982,27.154688,54.67659,4.392681,16.906828,6.149223,13.3914995,-2.4413111,12.577287,1.6570628,7.262859,2.6821172,5.561842,-2.577245,1.6082473,-2.9933195,1.6062435,-4.1740613,2.7901733,Hip-Hop
0.0014346741,49742,1687.9279465740171,3482.250353465777,-117.81052,126.95526,-5.4396524,7.6207137,0.7071605,29.152172,17.434832,3.452713,-3.4787278,3.9885037,1.1893445,8.081671,-3.1655574,1.4372675,-0.59548867,5.1555743,-0.8208997,4.1558495,0.20278032,0.10052399,Hip-Hop
-1.6088366e-05,45171,2093.012394294611,4700.9517702180965,-87.93958,96.13356,-1.9327326,33.92564,7.9473157,26.645636,0.010416021,16.753595,3.0959115,7.527478,4.363648,9.037272,-3.0547507,6.4648438,1.7405524,6.015709,-2.4187906,3.6055508,-3.726098,-1.9322637,Hip-Hop
0.0002452106,45126,2386.6464000570118,5291.321812518155,-112.25704,76.15987,27.55093,33.720608,4.8240147,8.2508135,5.9842815,17.443306,-1.5465565,13.536111,4.4066606,3.891477,0.13759007,3.1455507,0.27269518,5.283468,-2.542147,4.6694694,-2.82482,7.009349,Hip-Hop
-3.448549e-06,43255,1340.354093066765,2496.075198338255,-158.54707,151.73509,-42.988388,46.64072,8.11532,3.360024,6.5740976,13.271489,4.8791823,1.3453089,4.3387833,6.711691,-0.44329566,8.168112,1.5148655,-0.7062975,-0.5121325,-1.039439,0.11219477,2.9503622,Hip-Hop
2.837558e-05,70178,2731.1345396609067,6035.134691493997,-92.89426,65.021385,-2.949392,26.364216,15.354282,10.375201,9.740384,15.055311,-2.8987997,6.477598,3.6008408,0.69172245,-3.1768138,6.6490917,-1.4225093,0.4970393,-3.6769521,-0.96399844,-4.8233213,5.0546403,Hip-Hop
9.945176e-05,57302,2309.3367266707173,5029.719585973781,-86.39035,94.16485,28.095276,22.046251,7.736102,1.9680057,-4.4382377,7.8894343,-6.9017797,5.0390015,-6.847917,7.9147096,1.8403037,3.4322808,-0.9970692,3.85899,-3.000853,-0.21914427,-6.7526546,-0.3810086,Hip-Hop
-1.9568091e-05,36734,1571.8298461226505,3257.50899525087,-183.75087,117.4654,24.534273,31.625393,16.58783,16.663733,10.99176,14.712319,3.7428405,2.1385393,1.9362344,6.2022457,-2.7659345,8.930226,0.17922789,-1.6557324,-3.0643003,4.9747157,-5.516976,-3.7339215,Hip-Hop
1.8173696e-05,46175,2149.9843036116367,4505.947753150396,-158.87701,86.81543,18.308052,45.282383,12.417134,11.435265,1.1856508,13.8338995,-9.5921335,7.3570757,-2.541004,1.3708142,0.06808741,1.7573718,-0.19144654,7.912501,-1.6390493,3.4166007,1.5017987,0.7502093,Hip-Hop
-8.483953e-06,42518,2120.7158161950156,4658.471830858166,-115.96748,89.97635,0.52067447,30.649393,4.4282703,11.123889,4.110545,7.1553473,1.6201757,11.798648,0.020998739,17.832726,7.1307034,15.29705,13.132166,7.963063,2.121649,2.8434463,5.0754,13.590316,Pop
5.2840664e-05,42857,1791.7041516796337,3947.1478852996706,-60.874554,107.503265,-7.392898,41.09955,17.011086,12.001882,2.442771,9.940677,-2.104159,11.296826,0.35528257,6.335527,0.47736686,1.9141854,-2.6470933,2.4108953,-5.1786513,5.0471587,-1.2629532,0.39567882,Pop
9.372323e-05,30907,1465.8380555016458,3132.8809009791344,-77.90174,126.01928,15.016796,34.044804,4.8573446,19.655724,-1.4390607,10.876789,-3.173509,3.7676141,-7.202169,3.5687943,-4.6124263,0.06694252,-7.3989286,-0.012204951,-7.240531,0.8775428,-5.3854585,-0.83034164,Pop
7.117851e-06,22004,666.8618308653528,1112.8819016458817,-298.8357,137.9445,36.989548,34.28125,20.14902,18.78183,2.328441,3.8668694,3.9963872,0.5004126,0.341875,-2.9847682,-4.827437,-2.3844662,-10.516809,-6.3247066,-6.3589935,-5.085623,-5.6692247,-3.137088,Experimental
-1.736681e-05,15892,790.0132510919886,1530.5407450295086,-238.60953,149.26228,23.128714,59.82433,31.577066,8.885171,4.896607,8.532699,-0.45108533,4.916487,-4.213238,3.9837315,4.2881055,2.6144123,-5.1916323,2.2093306,1.293933,-4.3513317,0.827669,2.4339325,Folk
5.5051687e-06,47052,1479.8830639407279,2935.015585695627,-120.52975,125.21244,-12.404841,43.340763,3.1249335,23.340294,1.6711532,11.539642,5.4424024,6.0791063,2.0262272,5.2964916,0.24954724,4.898958,2.28659,3.1253877,-1.8050157,1.4820021,-1.0267731,1.6815819,Experimental
2.8083214e-06,49852,1725.5323712751406,3397.9744258446926,-169.0567,120.55064,-16.843277,28.333261,25.548826,8.654248,-1.8098292,6.7839327,-3.8867848,-2.6105852,-6.498101,4.863589,-3.9006689,2.5212963,-5.7516456,-4.1931944,-15.898102,-2.253272,-4.2566504,1.16368,Experimental
9.994618e-06,97447,2907.9845295453033,6005.5619810829785,-179.52225,70.92101,-6.613251,16.041882,2.388125,-1.5429612,0.099756405,12.704887,-5.7345147,16.49292,4.2204566,12.056336,1.8534299,7.212727,-3.2560894,1.4669342,-1.4817449,2.2844486,-2.7892232,-1.1416229,Folk
5.133398e-06,159687,3753.580516710759,7354.438204665748,-138.58022,41.40766,-5.4226766,15.546053,-3.937963,8.166973,-2.011014,11.707853,-1.27153,15.674229,-3.325437,8.433925,-3.0605228,3.117735,-5.8049164,-1.3183179,-4.237801,0.42835522,-2.8894386,0.2484584,Folk
-1.2828714e-06,62252,1920.3791149248568,3678.7751213327847,-277.66522,113.57218,-23.2502,33.367275,-4.0147276,-1.146813,-5.760768,6.5692058,-13.822105,8.813339,1.7191921,3.0026896,-2.0509696,2.980675,-7.2905445,3.628552,-6.5385957,0.77821904,-3.7035837,-3.8756928,Folk
0.0012209952,39266,745.8662696965865,997.2137946816995,-348.44736,188.57455,5.9546795,-9.611866,-14.444904,-11.996508,-8.487274,-17.051731,-21.502544,-15.214377,-5.522529,-1.0494636,0.7969631,1.7405474,-3.025695,-8.283631,-2.9464693,6.062941,7.0268693,6.34174,Experimental
5.541792e-05,85357,2907.6752635025896,6104.621387248257,-429.71854,29.329695,4.5802045,15.145127,-3.010981,-2.7824244,-4.468473,-4.2073045,-7.3474174,-7.9436603,-2.227427,-2.8921201,-2.4922872,-2.101385,-1.7936738,-1.49792,-4.1725745,-0.44621456,-0.40405235,1.0112178,Experimental
0.00026575342,147561,2386.5732131697223,4125.4681599777305,-211.39499,52.028587,-43.51588,22.736874,-20.264427,-3.8364542,-25.120861,-14.583686,-20.16832,-9.91875,-13.222124,-6.9922223,-17.31102,-12.953255,-8.288823,10.109195,0.19427127,-10.867569,-19.91036,-3.6020958,Experimental
-0.00037960996,53134,2842.2537077043294,7052.806824155307,-44.00675,72.6254,37.736996,18.731968,9.101392,19.65539,7.103425,13.6786995,5.9206524,11.637809,-0.5972214,5.272006,0.38580692,6.859332,1.9751574,7.827036,-0.012341576,6.4375696,0.27199268,0.99316084,Electronic
-0.0016591878,38498,1413.162518929831,3373.5407160752325,-98.706375,142.43735,-48.607777,95.42866,-8.6376705,32.96194,6.956615,3.0942044,6.593889,2.8998635,8.708436,1.5689951,2.0628824,1.3596636,3.6786594,-1.9636872,2.6501565,2.3038445,-1.0639623,-1.8218946,Rock
0.00028926868,27748,1310.1771027337718,3246.8506425826567,-128.31607,140.66835,-35.03497,86.724495,-7.0820794,27.281906,5.061941,4.536087,6.088831,0.37401226,-0.275043,-1.888301,-1.4565594,-0.94812274,-1.4715606,-4.6859684,-1.1785433,-1.6611499,-4.1240354,-2.8141582,Rock
0.0075634336,30775,983.3258824178575,2155.071657448199,-196.72891,166.96309,-36.58416,63.433,22.31895,16.720552,4.521219,6.683591,6.1562586,4.3375583,-0.6133074,5.2432632,-0.33979183,-1.5749519,-5.1924114,-1.9442036,-0.14809446,0.7903436,-0.051657632,0.75273055,Rock
9.001889e-05,29669,1233.0870496897865,2777.6581070572715,-141.19444,160.92288,-34.247314,62.585697,-7.474313,13.971044,10.972308,-1.2059761,6.078241,1.10804,-1.138032,2.1058042,2.6504576,2.5400734,1.5103167,-2.4296496,0.24034366,2.5947626,-1.7095894,0.5593592,Rock
-2.450476e-05,54914,1602.4845367271748,3106.2771372422058,-124.965034,122.2141,-24.164782,30.003216,6.3546767,24.002188,0.373849,14.681951,4.037806,6.7375855,-7.8922634,6.332696,-5.761046,4.073211,-6.3711557,1.6316924,-4.511925,-4.365647,-7.555837,3.5300279,Rock
-0.00015967932,40622,1545.2338905055433,3479.1860770736657,-88.3921,132.57857,-36.45508,81.6633,-0.19634797,21.110062,7.0494246,4.0934496,4.505085,3.319501,-3.0019407,2.6041694,-4.367428,2.8541195,-1.6071807,-1.5022068,-0.4779191,2.23987,-1.4985516,1.7650219,Rock
3.533533e-05,34593,1770.949944764808,4337.608135603973,-144.81253,113.72382,7.425449,22.831146,17.960331,2.4092503,-4.828646,1.7782856,0.22970073,3.552615,-0.425799,1.2613177,-1.8755716,0.022203108,-4.636286,0.3146242,-4.4937267,-0.7347522,-2.5837107,-1.3191229,Electronic
-0.004092436,37475,1791.4295944915577,4087.703072886456,-102.974525,105.95727,20.705359,44.241096,11.37878,17.582388,5.317663,10.88624,-0.8748314,6.171375,-6.5844617,2.805596,-1.41445,0.7396453,-3.2750926,0.9919841,-6.0811396,0.6994706,-3.594202,2.2025347,Electronic
-0.0007616929,80952,2476.6678702907197,5320.002170979376,-64.820496,79.5309,1.9023513,45.983562,2.809272,18.297985,2.357426,16.727926,-3.468192,10.186943,-2.2241347,3.0448709,-4.287224,0.9054461,-4.138513,1.8632472,-6.894004,-0.124459915,-4.8330293,0.9424197,Electronic
0.026415823,53834,1849.452645648669,3981.60768208995,-107.55882,116.76265,18.61757,36.072212,0.23037736,19.927204,0.026538238,4.920101,-4.8681602,-3.3590078,-3.1874766,0.583605,-3.965899,-3.4197044,-6.9139867,-3.9479623,-7.889097,-3.220218,-1.4644738,-1.5276849,Electronic
-0.05560065,26999,1522.1308282660757,3494.1872044613488,-61.76854,123.103645,9.891653,22.162529,15.0571,17.628012,-0.17644766,18.372995,-0.08812425,7.021226,-2.5263174,7.923822,-1.6973732,6.7017,1.9603653,5.0049343,-6.4185944,4.183745,-3.0433228,2.8656485,Electronic
0.0022353258,42819,2140.8615931657646,4907.460358824313,-77.59151,91.807175,13.036878,28.816122,11.184638,20.097668,2.8246987,12.974216,1.9094096,3.8176513,-3.992325,7.6436644,-1.4333544,0.70682997,-6.0179834,-0.7482315,-8.106779,2.6090417,-3.8845906,-0.69739574,Electronic
